ahe,yrseduc,female,age,northeast,midwest,south,west
18.17126274,13,1,45,1,0,0,0
19.44444466,13,0,42,1,0,0,0
19.71153831,13,1,59,1,0,0,0
15,12,0,25,1,0,0,0
18.26922989,16,0,46,1,0,0,0
7.932692528,12,1,59,1,0,0,0
30.76922989,14,0,43,1,0,0,0
13.73626328,12,0,42,1,0,0,0
29.80769157,16,0,59,1,0,0,0
33.65384674,16,0,52,1,0,0,0
38.46154022,18,1,46,1,0,0,0
26.44230843,13,1,46,1,0,0,0
32.05128098,12,0,51,1,0,0,0
16.82692337,13,0,36,1,0,0,0
24.03846169,12,0,40,1,0,0,0
34.61538315,13,1,37,1,0,0,0
32.47863388,13,0,44,1,0,0,0
17.78846169,14,1,47,1,0,0,0
15.38461494,13,0,33,1,0,0,0
25,16,1,57,1,0,0,0
20,16,0,57,1,0,0,0
19.95192337,14,1,43,1,0,0,0
67.30769348,18,0,55,1,0,0,0
12.01923084,12,1,60,1,0,0,0
11.88811207,12,0,52,1,0,0,0
13.15789509,14,1,44,1,0,0,0
10.44177341,12,1,47,1,0,0,0
17.30769157,16,1,44,1,0,0,0
18.49112511,12,0,44,1,0,0,0
23.90109825,18,1,58,1,0,0,0
12.98076916,12,0,36,1,0,0,0
11.05769253,16,1,32,1,0,0,0
8.653845787,12,1,57,1,0,0,0
13,16,0,29,1,0,0,0
15.93406582,18,1,30,1,0,0,0
14.90384579,12,1,51,1,0,0,0
30.76922989,18,1,59,1,0,0,0
16.5,13,0,38,1,0,0,0
22.11538506,12,0,57,1,0,0,0
21.15384674,14,1,60,1,0,0,0
13.98601437,13,1,63,1,0,0,0
15,12,1,60,1,0,0,0
6.25,12,1,51,1,0,0,0
13.46153831,11,1,51,1,0,0,0
12.01923084,13,1,48,1,0,0,0
18.80341911,14,0,49,1,0,0,0
19.71153831,13,1,38,1,0,0,0
12.5,12,1,43,1,0,0,0
4.800000191,13,0,35,1,0,0,0
18.75,13,0,46,1,0,0,0
32.69230652,12,0,32,1,0,0,0
24.64743614,12,1,55,1,0,0,0
50,18,0,60,1,0,0,0
28.36538506,18,1,51,1,0,0,0
10.48951054,13,0,43,1,0,0,0
43.26922989,13,1,44,1,0,0,0
26.92307663,12,0,51,1,0,0,0
9.615385056,16,1,62,1,0,0,0
11.05769253,13,1,22,1,0,0,0
13.02083302,12,0,26,1,0,0,0
11.05769253,12,0,36,1,0,0,0
56.25,20,1,26,1,0,0,0
57.30769348,16,0,28,1,0,0,0
18.26922989,14,1,57,1,0,0,0
9.615385056,12,1,38,1,0,0,0
48.07692337,12,0,39,1,0,0,0
14.61538506,18,0,30,1,0,0,0
9.615385056,12,1,27,1,0,0,0
14.42307663,14,0,52,1,0,0,0
16.48351669,16,1,58,1,0,0,0
15.38461494,13,0,62,1,0,0,0
9.615385056,16,0,24,1,0,0,0
56.08974457,16,0,44,1,0,0,0
27.47252655,16,1,46,1,0,0,0
20,18,1,56,1,0,0,0
6.868131638,14,0,52,1,0,0,0
14.05325413,14,1,53,1,0,0,0
18.20728302,12,0,39,1,0,0,0
15.86538506,12,1,49,1,0,0,0
9.615385056,16,0,26,1,0,0,0
9.615385056,16,0,27,1,0,0,0
9.615385056,16,0,25,1,0,0,0
9.615385056,16,0,25,1,0,0,0
16.66666603,12,1,39,1,0,0,0
24.03846169,16,0,58,1,0,0,0
15.38461494,13,0,30,1,0,0,0
24.75961494,13,0,28,1,0,0,0
14.42307663,12,0,46,1,0,0,0
12.08791256,12,1,46,1,0,0,0
23.07692337,18,1,59,1,0,0,0
9.473684311,16,1,52,1,0,0,0
22.06730843,14,0,57,1,0,0,0
11.29807663,12,1,48,1,0,0,0
19.23077011,16,1,35,1,0,0,0
21.63461494,14,0,38,1,0,0,0
9.855769157,12,1,40,1,0,0,0
16.82692337,12,0,36,1,0,0,0
23.5,12,1,34,1,0,0,0
13.67521381,16,1,38,1,0,0,0
15.38461494,12,0,45,1,0,0,0
15.38461494,18,1,53,1,0,0,0
21.15384674,18,0,54,1,0,0,0
25,12,0,50,1,0,0,0
18.19126892,14,1,38,1,0,0,0
17,12,0,45,1,0,0,0
16.34615326,12,0,48,1,0,0,0
18.26922989,14,1,43,1,0,0,0
12.01923084,12,0,29,1,0,0,0
4.166666508,16,0,64,1,0,0,0
16.82692337,16,1,62,1,0,0,0
28.84615326,16,0,61,1,0,0,0
19.23077011,16,1,61,1,0,0,0
18.26922989,12,0,27,1,0,0,0
30.76922989,12,0,38,1,0,0,0
21.63461494,12,1,38,1,0,0,0
48.07692337,19,0,49,1,0,0,0
11.53846169,18,1,38,1,0,0,0
16.82692337,18,0,62,1,0,0,0
8.17307663,16,0,40,1,0,0,0
18.26922989,14,1,60,1,0,0,0
17.78846169,12,0,64,1,0,0,0
19.23077011,13,1,57,1,0,0,0
24,16,0,58,1,0,0,0
10.76923084,16,1,53,1,0,0,0
35.25640869,16,0,39,1,0,0,0
15.38461494,12,0,24,1,0,0,0
38.46154022,16,0,34,1,0,0,0
40.4858284,14,1,46,1,0,0,0
11,16,1,30,1,0,0,0
24.03846169,16,1,48,1,0,0,0
81.7307663,18,0,48,1,0,0,0
96.15384674,16,0,40,1,0,0,0
4.807692528,8,0,45,1,0,0,0
26.44230843,16,0,30,1,0,0,0
17.30769157,12,1,43,1,0,0,0
9.615385056,16,0,29,1,0,0,0
31.88259125,14,0,38,1,0,0,0
33.33333206,16,1,46,1,0,0,0
23.78542519,16,0,29,1,0,0,0
28.84615326,19,1,29,1,0,0,0
13.94230747,14,1,38,1,0,0,0
58.86970139,18,0,33,1,0,0,0
7.884615421,13,1,30,1,0,0,0
21.92307663,13,0,45,1,0,0,0
24.03846169,12,1,41,1,0,0,0
14.42307663,8,1,53,1,0,0,0
8.653845787,12,1,28,1,0,0,0
14.42307663,12,0,24,1,0,0,0
15.86538506,12,0,64,1,0,0,0
31.73077011,12,0,53,1,0,0,0
25.24038506,19,1,47,1,0,0,0
14.42307663,13,1,39,1,0,0,0
11.60000038,12,0,31,1,0,0,0
17.30769157,16,1,25,1,0,0,0
23.97538376,16,1,45,1,0,0,0
24.03846169,14,1,61,1,0,0,0
64.10256195,19,0,43,1,0,0,0
24.03846169,13,0,37,1,0,0,0
11.15384579,16,1,24,1,0,0,0
32.69230652,18,1,61,1,0,0,0
12.01923084,12,0,24,1,0,0,0
31.25,16,0,60,1,0,0,0
10.2564106,20,1,61,1,0,0,0
25.64102554,16,0,55,1,0,0,0
8.75,12,1,46,1,0,0,0
36.05769348,12,0,47,1,0,0,0
38.46154022,18,0,55,1,0,0,0
7.211538315,13,0,45,1,0,0,0
19.23077011,16,1,44,1,0,0,0
21.63461494,12,0,46,1,0,0,0
48.07692337,13,1,64,1,0,0,0
38.46154022,16,0,52,1,0,0,0
28.07692337,12,0,63,1,0,0,0
9.615385056,12,1,55,1,0,0,0
25.96153831,14,0,59,1,0,0,0
11.05769253,10,1,40,1,0,0,0
25.30364418,16,1,37,1,0,0,0
9.615385056,16,0,25,1,0,0,0
10,12,0,25,1,0,0,0
40.38461685,16,1,37,1,0,0,0
9.615385056,13,0,58,1,0,0,0
16.82692337,13,1,57,1,0,0,0
24.03846169,16,1,26,1,0,0,0
30.28846169,16,0,28,1,0,0,0
50,16,0,54,1,0,0,0
15,16,1,53,1,0,0,0
30.76922989,12,0,50,1,0,0,0
9.615385056,12,0,22,1,0,0,0
18.75,12,0,36,1,0,0,0
15.38461494,12,1,58,1,0,0,0
20.2429142,13,1,55,1,0,0,0
22.11538506,12,0,50,1,0,0,0
14.42307663,12,0,53,1,0,0,0
43.26922989,13,0,51,1,0,0,0
40.86538315,16,1,44,1,0,0,0
27.88461494,14,1,32,1,0,0,0
52,12,0,33,1,0,0,0
28.84615326,13,0,54,1,0,0,0
14.14027119,13,0,30,1,0,0,0
12.98076916,9,0,38,1,0,0,0
28.84615326,13,0,46,1,0,0,0
10.57692337,13,1,63,1,0,0,0
35.42510223,18,1,38,1,0,0,0
12.01923084,16,0,52,1,0,0,0
24.03846169,18,1,53,1,0,0,0
31.25,16,0,51,1,0,0,0
32.90598297,16,1,28,1,0,0,0
28.84615326,16,1,27,1,0,0,0
3.525640965,12,0,29,1,0,0,0
28.84615326,14,1,48,1,0,0,0
57.69230652,16,0,46,1,0,0,0
31.31868172,13,1,54,1,0,0,0
27.40384674,12,0,53,1,0,0,0
24.57202721,16,0,29,1,0,0,0
19.23077011,13,0,29,1,0,0,0
26.92307663,16,1,30,1,0,0,0
30.04807663,12,1,60,1,0,0,0
9.615385056,12,0,64,1,0,0,0
62.5,20,0,58,1,0,0,0
17.30769157,13,1,26,1,0,0,0
45.54655838,12,1,25,1,0,0,0
63.2142868,14,0,32,1,0,0,0
12,8,1,47,1,0,0,0
14.42307663,9,0,37,1,0,0,0
9.615385056,8,0,54,1,0,0,0
12.08791256,9,1,60,1,0,0,0
45.67307663,16,0,54,1,0,0,0
24.03846169,16,1,55,1,0,0,0
25.08361244,12,0,44,1,0,0,0
5.769230843,12,1,32,1,0,0,0
13.46153831,12,0,41,1,0,0,0
30.28846169,14,1,52,1,0,0,0
21.63461494,16,0,39,1,0,0,0
30.21977997,16,1,42,1,0,0,0
24.94802475,12,1,56,1,0,0,0
20.87912178,16,1,33,1,0,0,0
19.23077011,12,0,41,1,0,0,0
16.48351669,12,1,34,1,0,0,0
10.09615421,12,0,35,1,0,0,0
15.38461494,12,1,31,1,0,0,0
23.55769157,16,1,47,1,0,0,0
19.61538506,18,0,49,1,0,0,0
19.23077011,18,0,40,1,0,0,0
25.24038506,18,1,52,1,0,0,0
21.81818199,18,0,51,1,0,0,0
36.05769348,16,0,46,1,0,0,0
23.07692337,18,1,29,1,0,0,0
48.07692337,18,0,32,1,0,0,0
26.44230843,12,0,42,1,0,0,0
53.41880417,18,0,38,1,0,0,0
28.84615326,16,0,47,1,0,0,0
41.34615326,14,1,40,1,0,0,0
29.9145298,12,0,29,1,0,0,0
22.43589783,18,1,31,1,0,0,0
26.19686317,13,1,36,1,0,0,0
24.03846169,16,1,28,1,0,0,0
16.02564049,12,0,39,1,0,0,0
29.05982971,16,0,33,1,0,0,0
42.30769348,16,0,33,1,0,0,0
40.86538315,18,1,36,1,0,0,0
60.09615326,16,0,33,1,0,0,0
25,14,1,60,1,0,0,0
70.85020447,18,0,61,1,0,0,0
14.42307663,6,1,43,1,0,0,0
20.60336494,12,0,55,1,0,0,0
19.68864441,13,0,27,1,0,0,0
26.92307663,16,1,47,1,0,0,0
28.84615326,12,0,30,1,0,0,0
36.05769348,16,0,36,1,0,0,0
24.72527504,16,1,35,1,0,0,0
24.03846169,18,1,48,1,0,0,0
28.36538506,14,1,52,1,0,0,0
15.38461494,13,0,29,1,0,0,0
25.96153831,12,0,60,1,0,0,0
27.47252655,13,1,56,1,0,0,0
38.46154022,18,0,31,1,0,0,0
40.86538315,12,1,63,1,0,0,0
25.64102554,16,0,27,1,0,0,0
40.86538315,16,1,26,1,0,0,0
35.33184433,18,0,61,1,0,0,0
20.67307663,16,1,27,1,0,0,0
19.67799568,18,1,33,1,0,0,0
19.23077011,12,0,26,1,0,0,0
21.36752129,18,1,45,1,0,0,0
38.46154022,14,0,47,1,0,0,0
50,19,0,53,1,0,0,0
41.20878983,14,1,53,1,0,0,0
48.46154022,18,1,43,1,0,0,0
57.69230652,18,0,38,1,0,0,0
13.01775169,14,1,63,1,0,0,0
16.66666603,14,1,52,1,0,0,0
9.79020977,12,0,50,1,0,0,0
8.413461685,12,1,40,1,0,0,0
38.46154022,16,0,43,1,0,0,0
50,18,0,39,1,0,0,0
8.5,16,1,44,1,0,0,0
8,18,0,31,1,0,0,0
62.5,16,0,35,1,0,0,0
28.84615326,18,1,34,1,0,0,0
13.73626328,19,0,32,1,0,0,0
27.69230843,16,1,57,1,0,0,0
36.92307663,16,0,48,1,0,0,0
43.21748352,18,1,52,1,0,0,0
40.70512772,18,0,60,1,0,0,0
33.73077011,16,0,47,1,0,0,0
31.35451508,18,1,46,1,0,0,0
10.20299149,14,0,24,1,0,0,0
20.83333397,12,1,58,1,0,0,0
27.72808647,13,0,35,1,0,0,0
19.23077011,14,1,43,1,0,0,0
12.01923084,13,1,38,1,0,0,0
9.615385056,12,0,24,1,0,0,0
11.53846169,16,0,54,1,0,0,0
24.03846169,18,0,27,1,0,0,0
24.03846169,18,0,27,1,0,0,0
65,20,0,38,1,0,0,0
47.5,18,1,38,1,0,0,0
57.69230652,19,0,49,1,0,0,0
46.92307663,20,1,49,1,0,0,0
37.01922989,18,1,35,1,0,0,0
38.46154022,18,1,47,1,0,0,0
22.11538506,16,1,55,1,0,0,0
13.46153831,14,0,46,1,0,0,0
42.30769348,13,1,45,1,0,0,0
29.80769157,16,1,47,1,0,0,0
69.71154022,19,0,51,1,0,0,0
19.23077011,18,1,35,1,0,0,0
38.46154022,18,0,34,1,0,0,0
72.11634827,20,0,55,1,0,0,0
21.07692337,18,0,58,1,0,0,0
21.63461494,18,1,58,1,0,0,0
17.78846169,12,1,40,1,0,0,0
26.70940208,18,1,26,1,0,0,0
19.23077011,18,0,36,1,0,0,0
96.15384674,18,0,59,1,0,0,0
25,16,1,55,1,0,0,0
52.88461685,16,0,52,1,0,0,0
26.94014359,13,0,56,1,0,0,0
5.769230843,8,1,58,1,0,0,0
19.23077011,14,0,27,1,0,0,0
26.44230843,18,0,28,1,0,0,0
21.67832184,16,0,30,1,0,0,0
6.293706417,18,1,28,1,0,0,0
19.23077011,16,0,41,1,0,0,0
33.65384674,18,0,28,1,0,0,0
39.79700851,14,1,37,1,0,0,0
13.46153831,13,0,59,1,0,0,0
5.952381134,18,0,52,1,0,0,0
29.80769157,18,1,45,1,0,0,0
42.78845978,16,1,37,1,0,0,0
31.25,16,0,39,1,0,0,0
56.81452942,16,0,39,1,0,0,0
30.76922989,13,0,52,1,0,0,0
24.03846169,12,1,61,1,0,0,0
19.23077011,12,0,29,1,0,0,0
28.84615326,12,0,55,1,0,0,0
15.73426533,16,1,28,1,0,0,0
19.71153831,16,0,27,1,0,0,0
28.84615326,16,1,28,1,0,0,0
27.2435894,12,0,41,1,0,0,0
14.42307663,12,1,52,1,0,0,0
12.01923084,13,1,40,1,0,0,0
23.50427437,19,1,39,1,0,0,0
12.01923084,16,1,28,1,0,0,0
8.17307663,16,0,28,1,0,0,0
53.81944275,18,0,37,1,0,0,0
26.49572563,12,0,52,1,0,0,0
18.16239357,13,1,45,1,0,0,0
19.23077011,12,0,37,1,0,0,0
8.875740051,12,1,42,1,0,0,0
48.07692337,16,0,25,1,0,0,0
48.07692337,16,1,49,1,0,0,0
52.88461685,18,0,47,1,0,0,0
39.74359131,16,1,41,1,0,0,0
36.05769348,14,0,63,1,0,0,0
28.84615326,12,1,60,1,0,0,0
23.93162346,18,1,53,1,0,0,0
18.49112511,18,0,50,1,0,0,0
32.73322296,16,1,35,1,0,0,0
22.16312027,12,1,63,1,0,0,0
12.81538486,16,0,38,1,0,0,0
12.82051277,14,1,31,1,0,0,0
15.55555534,12,0,60,1,0,0,0
27.40384674,18,0,46,1,0,0,0
21.15384674,14,1,40,1,0,0,0
24.51922989,13,0,47,1,0,0,0
33.65384674,18,1,40,1,0,0,0
22.59615326,12,1,46,1,0,0,0
48.07692337,16,0,46,1,0,0,0
11.05769253,16,1,22,1,0,0,0
7.591093063,12,0,25,1,0,0,0
7.692307472,12,0,36,1,0,0,0
10.09615421,12,1,26,1,0,0,0
12.5,12,0,51,1,0,0,0
27.40384674,16,0,25,1,0,0,0
38.46154022,18,0,44,1,0,0,0
40.86538315,12,0,52,1,0,0,0
69.00989532,18,0,30,1,0,0,0
72.37762451,19,1,31,1,0,0,0
35.44903946,20,1,60,1,0,0,0
17.09401703,12,1,43,1,0,0,0
14.42307663,12,0,54,1,0,0,0
33.65384674,18,0,44,1,0,0,0
14.61538506,16,0,24,1,0,0,0
27.08333397,18,0,27,1,0,0,0
19.23077011,13,1,24,1,0,0,0
31.25,12,1,56,1,0,0,0
36.05769348,13,0,40,1,0,0,0
48.07692337,20,0,30,1,0,0,0
22.59615326,18,1,34,1,0,0,0
48.07692337,16,0,35,1,0,0,0
39.2628212,14,0,46,1,0,0,0
21.15384674,12,0,40,1,0,0,0
8.241758347,9,1,39,1,0,0,0
14.61538506,16,0,30,1,0,0,0
27.47252655,16,1,26,1,0,0,0
29.9145298,16,1,40,1,0,0,0
16.53846169,20,1,43,1,0,0,0
30.28894234,14,0,36,1,0,0,0
25,16,1,42,1,0,0,0
50,19,0,44,1,0,0,0
24.51922989,16,1,49,1,0,0,0
60.89743423,18,0,50,1,0,0,0
34.61538315,20,1,36,1,0,0,0
48.07692337,18,0,54,1,0,0,0
22.59615326,18,1,44,1,0,0,0
25.16447449,14,1,42,1,0,0,0
55.28845978,16,0,36,1,0,0,0
26.44230843,14,0,48,1,0,0,0
31.25,8,0,56,1,0,0,0
28.84615326,16,1,56,1,0,0,0
33.07692337,16,0,52,1,0,0,0
45.45454407,19,1,51,1,0,0,0
4.807692528,14,1,35,1,0,0,0
23.92307663,18,1,40,1,0,0,0
28.84615326,18,0,35,1,0,0,0
34.96503448,18,0,40,1,0,0,0
38.46154022,18,0,43,1,0,0,0
42.30769348,20,0,33,1,0,0,0
51.28205109,20,0,42,1,0,0,0
35.09615326,12,0,58,1,0,0,0
19.23077011,12,1,54,1,0,0,0
36.05769348,12,0,36,1,0,0,0
62.5,16,0,33,1,0,0,0
38.46154022,18,0,30,1,0,0,0
21.15384674,18,1,31,1,0,0,0
21.36752129,18,0,31,1,0,0,0
13.66396809,12,1,54,1,0,0,0
26.44230843,18,0,31,1,0,0,0
36.05769348,18,1,29,1,0,0,0
30.76922989,18,0,47,1,0,0,0
57.69230652,16,0,46,1,0,0,0
33.65384674,16,1,45,1,0,0,0
13.80208302,16,1,46,1,0,0,0
28.84615326,18,1,41,1,0,0,0
48.07692337,20,0,38,1,0,0,0
19.23077011,16,0,47,1,0,0,0
30.76922989,16,1,44,1,0,0,0
36.84210587,18,1,56,1,0,0,0
21.63461494,18,1,38,1,0,0,0
22.03525734,16,0,44,1,0,0,0
9.134614944,12,1,49,1,0,0,0
30.76922989,13,0,51,1,0,0,0
12.01923084,12,0,28,1,0,0,0
12.82051277,14,1,24,1,0,0,0
14.42307663,13,1,46,1,0,0,0
31.15384674,13,0,50,1,0,0,0
41.34615326,18,0,56,1,0,0,0
25.64102554,16,0,23,1,0,0,0
14.61538506,16,0,23,1,0,0,0
27.88461494,14,0,37,1,0,0,0
48.07692337,16,0,48,1,0,0,0
29.9145298,18,0,26,1,0,0,0
27.77777863,16,1,25,1,0,0,0
28.84615326,16,0,45,1,0,0,0
60,18,0,45,1,0,0,0
21.63461494,18,1,43,1,0,0,0
57.69230652,16,1,31,1,0,0,0
48.07692337,16,0,32,1,0,0,0
23.07692337,16,0,36,1,0,0,0
17.30769157,13,0,33,1,0,0,0
17.30769157,13,1,28,1,0,0,0
12.32493019,16,0,47,1,0,0,0
17.48251724,14,0,28,1,0,0,0
49.51922989,16,0,52,1,0,0,0
19.23077011,20,1,56,1,0,0,0
24.572649,16,0,41,1,0,0,0
32.74428177,14,1,44,1,0,0,0
40.86538315,14,0,63,1,0,0,0
48.07692337,20,1,49,1,0,0,0
24.03846169,18,1,50,1,0,0,0
30,12,0,44,1,0,0,0
19.23077011,14,1,58,1,0,0,0
23.07692337,14,0,42,1,0,0,0
16.92307663,13,1,63,1,0,0,0
19.23077011,16,1,24,1,0,0,0
19.23077011,12,1,53,1,0,0,0
46.05263138,16,1,58,1,0,0,0
31.25,12,0,53,1,0,0,0
8.653845787,13,1,64,1,0,0,0
13.6217947,16,1,45,1,0,0,0
20.19230843,12,0,46,1,0,0,0
40.86538315,16,0,37,1,0,0,0
26.44230843,12,0,59,1,0,0,0
50.48077011,18,0,50,1,0,0,0
15.38461494,12,0,53,1,0,0,0
24.03846169,16,1,44,1,0,0,0
13.46153831,13,1,51,1,0,0,0
10.48387051,16,1,27,1,0,0,0
8.333333015,12,0,28,1,0,0,0
6.153846264,12,1,26,1,0,0,0
12.85714245,12,1,26,1,0,0,0
12.85714245,12,0,25,1,0,0,0
19.23077011,18,1,27,1,0,0,0
26.44230843,16,0,29,1,0,0,0
31.18503189,14,1,49,1,0,0,0
12.08791256,12,1,43,1,0,0,0
13.46153831,12,0,37,1,0,0,0
15.20833302,13,1,24,1,0,0,0
76.92308044,18,0,57,1,0,0,0
26.44230843,16,1,50,1,0,0,0
24.03846169,18,0,46,1,0,0,0
31.73077011,16,1,47,1,0,0,0
20.79001999,13,1,60,1,0,0,0
16.82692337,12,0,64,1,0,0,0
20.79001999,12,1,60,1,0,0,0
21.63461494,12,1,34,1,0,0,0
23.07692337,12,1,56,1,0,0,0
31.25,16,0,47,1,0,0,0
83.17308044,16,0,30,1,0,0,0
12.01923084,13,1,27,1,0,0,0
22.11538506,18,0,40,1,0,0,0
42.73504257,18,1,38,1,0,0,0
16.66666603,18,0,51,1,0,0,0
26.92307663,18,0,32,1,0,0,0
48.07692337,20,0,36,1,0,0,0
32.05128098,16,1,27,1,0,0,0
49.51922989,16,0,52,1,0,0,0
20.19230843,12,1,53,1,0,0,0
14.42307663,16,1,56,1,0,0,0
28.84615326,16,0,57,1,0,0,0
60.09615326,16,1,55,1,0,0,0
39.42307663,16,0,60,1,0,0,0
21.15384674,16,0,35,1,0,0,0
64.10256195,18,0,52,1,0,0,0
34.18803406,18,1,44,1,0,0,0
19.71153831,16,0,25,1,0,0,0
14.28571415,13,1,23,1,0,0,0
29.7591095,16,1,47,1,0,0,0
17.30769157,12,1,49,1,0,0,0
4.807692528,18,0,43,1,0,0,0
11.25,12,1,27,1,0,0,0
26.92307663,12,0,30,1,0,0,0
21.53846169,16,0,50,1,0,0,0
47.00854874,16,0,55,1,0,0,0
46.70329666,18,1,48,1,0,0,0
25.76922989,12,0,36,1,0,0,0
12.82051277,14,1,60,1,0,0,0
4.437870026,12,1,50,1,0,0,0
12.5,12,0,27,1,0,0,0
17.38461494,8,0,31,1,0,0,0
72.11538696,20,0,46,1,0,0,0
40.86538315,18,1,38,1,0,0,0
50.76922989,19,1,50,1,0,0,0
68.37606812,18,0,51,1,0,0,0
96.15384674,19,1,34,1,0,0,0
57.69230652,16,0,45,1,0,0,0
21.63461494,13,0,42,1,0,0,0
18.69658089,14,1,31,1,0,0,0
44.61538315,18,0,49,1,0,0,0
59.61538315,16,0,56,1,0,0,0
40.86538315,13,1,53,1,0,0,0
57.69230652,20,0,42,1,0,0,0
96.15384674,18,0,43,1,0,0,0
33.78378296,14,1,43,1,0,0,0
32.69230652,16,0,51,1,0,0,0
36.21794891,19,0,39,1,0,0,0
72.11538696,19,1,34,1,0,0,0
28.84615326,19,0,64,1,0,0,0
4.807692528,13,0,37,1,0,0,0
60.57692337,12,1,52,1,0,0,0
16.82692337,12,0,48,1,0,0,0
46.70329666,18,0,53,1,0,0,0
52.1978035,20,1,55,1,0,0,0
25.96153831,12,1,51,1,0,0,0
16.34615326,18,0,37,1,0,0,0
24.51922989,13,0,50,1,0,0,0
57.69230652,18,1,48,1,0,0,0
21.92307663,13,0,50,1,0,0,0
14.42307663,19,1,47,1,0,0,0
4.152097702,14,1,47,1,0,0,0
96.15384674,16,0,48,1,0,0,0
21.63461494,16,0,46,1,0,0,0
51.44230652,12,0,60,1,0,0,0
27.88461494,16,0,43,1,0,0,0
25.21367455,13,1,58,1,0,0,0
28.84615326,16,0,60,1,0,0,0
17.71255112,13,1,27,1,0,0,0
51.02040863,12,0,42,1,0,0,0
28.84615326,16,0,35,1,0,0,0
28.84711456,16,1,34,1,0,0,0
13.84615421,12,0,62,1,0,0,0
17.94871712,16,1,32,1,0,0,0
22.11538506,14,1,37,1,0,0,0
67.30769348,16,0,51,1,0,0,0
13.46153831,13,0,23,1,0,0,0
17.09401703,13,1,50,1,0,0,0
73.93162537,16,0,30,1,0,0,0
21.91413307,16,1,30,1,0,0,0
15.86538506,16,1,44,1,0,0,0
12.60683727,12,0,55,1,0,0,0
27.77777863,10,0,54,1,0,0,0
16.66666603,14,0,40,1,0,0,0
86.53845978,20,0,50,1,0,0,0
62.5,16,1,58,1,0,0,0
9.615385056,12,1,44,1,0,0,0
26.44230843,12,0,42,1,0,0,0
28.84615326,13,1,58,1,0,0,0
14.42307663,12,0,34,1,0,0,0
41.45414352,14,1,57,1,0,0,0
31.18503189,16,0,55,1,0,0,0
47.11538315,12,0,62,1,0,0,0
45.67307663,13,0,30,1,0,0,0
17.48251724,12,0,52,1,0,0,0
13.46153831,12,1,62,1,0,0,0
7.692307472,13,0,54,1,0,0,0
36.25,19,1,41,1,0,0,0
43.26922989,13,0,44,1,0,0,0
20.3125,16,1,43,1,0,0,0
38.46154022,16,0,40,1,0,0,0
28.84615326,16,1,40,1,0,0,0
32.05128098,18,1,39,1,0,0,0
38.78205109,12,0,39,1,0,0,0
9.615385056,13,0,40,1,0,0,0
31.46853065,16,0,38,1,0,0,0
11.96581173,18,1,57,1,0,0,0
14.42307663,12,0,42,1,0,0,0
12.63736248,13,1,41,1,0,0,0
68.37606812,16,0,36,1,0,0,0
7.142857075,13,1,53,1,0,0,0
16.02564049,12,0,46,1,0,0,0
12.01923084,12,0,28,1,0,0,0
40.86538315,13,0,45,1,0,0,0
7.388663769,13,1,45,1,0,0,0
15.14423084,12,1,36,1,0,0,0
38.46154022,16,1,58,1,0,0,0
12.98076916,13,1,41,1,0,0,0
27.47252655,18,1,40,1,0,0,0
14,12,1,58,1,0,0,0
52.88461685,20,1,46,1,0,0,0
13.35470104,11,1,56,1,0,0,0
10.81730747,19,0,29,1,0,0,0
16.82692337,16,0,24,1,0,0,0
41.82692337,16,1,55,1,0,0,0
24.03846169,18,0,55,1,0,0,0
57.69230652,14,0,60,1,0,0,0
25.64102554,18,0,28,1,0,0,0
70.85020447,16,0,59,1,0,0,0
18.79999924,11,1,58,1,0,0,0
30,11,1,37,1,0,0,0
15.38461494,18,0,45,1,0,0,0
19.23077011,13,0,37,1,0,0,0
16.34615326,12,1,48,1,0,0,0
15.16272163,12,0,57,1,0,0,0
14.42307663,13,1,57,1,0,0,0
10.09615421,12,0,47,1,0,0,0
76.92308044,18,0,36,1,0,0,0
17.30865479,13,1,53,1,0,0,0
21.53846169,16,0,30,1,0,0,0
20.1065712,16,0,39,1,0,0,0
15.86538506,18,0,52,1,0,0,0
14.42307663,14,1,44,1,0,0,0
19.23077011,14,1,50,1,0,0,0
38.46154022,16,0,54,1,0,0,0
12.01923084,16,1,23,1,0,0,0
20.19230843,16,1,24,1,0,0,0
38.46154022,18,0,27,1,0,0,0
33.65384674,16,1,24,1,0,0,0
10.88888931,16,1,30,1,0,0,0
23.07692337,16,1,30,1,0,0,0
31.25,16,1,30,1,0,0,0
71.42857361,18,1,56,1,0,0,0
46.15384674,18,1,39,1,0,0,0
26.44230843,20,0,44,1,0,0,0
22.11538506,12,0,52,1,0,0,0
25.48077011,16,1,56,1,0,0,0
36.05769348,16,0,64,1,0,0,0
22.11538506,16,0,40,1,0,0,0
19.23077011,13,1,33,1,0,0,0
40.38461685,16,1,38,1,0,0,0
20.19230843,16,0,40,1,0,0,0
32.89473724,16,0,45,1,0,0,0
7.692307472,9,1,43,1,0,0,0
27.00490952,16,1,49,1,0,0,0
8.653845787,18,0,56,1,0,0,0
28.125,18,0,32,1,0,0,0
30.44935989,20,0,49,1,0,0,0
13.46153831,12,0,54,1,0,0,0
41.15384674,19,0,31,1,0,0,0
18.07692337,18,1,29,1,0,0,0
19.23077011,20,1,41,1,0,0,0
32.05128098,18,0,49,1,0,0,0
48.07692337,13,0,48,1,0,0,0
42.12454224,18,0,46,1,0,0,0
43.04029465,18,1,48,1,0,0,0
28.84615326,14,0,53,1,0,0,0
27.47252655,16,1,51,1,0,0,0
